path,labels,source
dataset/TESS/YAF_chief_disgust.wav,disgust,TESS
dataset/TESS/YAF_shawl_angry.wav,angry,TESS
dataset/TESS/YAF_tip_fear.wav,fear,TESS
dataset/TESS/OAF_calm_ps.wav,surprise,TESS
dataset/TESS/OAF_keep_fear.wav,fear,TESS
dataset/TESS/YAF_lease_fear.wav,fear,TESS
dataset/TESS/YAF_choice_sad.wav,sad,TESS
dataset/TESS/YAF_void_sad.wav,sad,TESS
dataset/TESS/YAF_rag_angry.wav,angry,TESS
dataset/TESS/OAF_sub_fear.wav,fear,TESS
dataset/TESS/YAF_rough_fear.wav,fear,TESS
dataset/TESS/YAF_walk_happy.wav,happy,TESS
dataset/TESS/YAF_haze_neutral.wav,neutral,TESS
dataset/TESS/OAF_vine_angry.wav,angry,TESS
dataset/TESS/YAF_thought_fear.wav,fear,TESS
dataset/TESS/YAF_keg_disgust.wav,disgust,TESS
dataset/TESS/YAF_rain_sad.wav,sad,TESS
dataset/TESS/OAF_cheek_disgust.wav,disgust,TESS
dataset/TESS/OAF_phone_neutral.wav,neutral,TESS
dataset/TESS/OAF_deep_happy.wav,happy,TESS
dataset/TESS/YAF_ton_angry.wav,angry,TESS
dataset/TESS/OAF_door_angry.wav,angry,TESS
dataset/TESS/YAF_sour_happy.wav,happy,TESS
dataset/TESS/OAF_soap_ps.wav,surprise,TESS
dataset/TESS/OAF_mill_disgust.wav,disgust,TESS
dataset/TESS/OAF_pole_disgust.wav,disgust,TESS
dataset/TESS/OAF_nice_angry.wav,angry,TESS
dataset/TESS/OAF_pad_disgust.wav,disgust,TESS
dataset/TESS/OAF_door_neutral.wav,neutral,TESS
dataset/TESS/OAF_fail_disgust.wav,disgust,TESS
dataset/TESS/YAF_chair_fear.wav,fear,TESS
dataset/TESS/YAF_which_sad.wav,sad,TESS
dataset/TESS/OAF_shout_disgust.wav,disgust,TESS
dataset/TESS/OAF_jar_neutral.wav,neutral,TESS
dataset/TESS/YAF_wag_neutral.wav,neutral,TESS
dataset/TESS/YAF_witch_happy.wav,happy,TESS
dataset/TESS/OAF_soup_sad.wav,sad,TESS
dataset/TESS/YAF_fail_sad.wav,sad,TESS
dataset/TESS/YAF_should_disgust.wav,disgust,TESS
dataset/TESS/OAF_note_neutral.wav,neutral,TESS
dataset/TESS/YAF_home_angry.wav,angry,TESS
dataset/TESS/OAF_sour_ps.wav,surprise,TESS
dataset/TESS/YAF_tool_sad.wav,sad,TESS
dataset/TESS/YAF_lose_disgust.wav,disgust,TESS
dataset/TESS/OAF_wheat_ps.wav,surprise,TESS
dataset/TESS/YAF_lot_ps.wav,surprise,TESS
dataset/TESS/OAF_cheek_fear.wav,fear,TESS
dataset/TESS/YAF_peg_ps.wav,surprise,TESS
dataset/TESS/YAF_soup_angry.wav,angry,TESS
dataset/TESS/OAF_late_neutral.wav,neutral,TESS
dataset/TESS/OAF_raise_fear.wav,fear,TESS
dataset/TESS/YAF_lease_disgust.wav,disgust,TESS
dataset/TESS/OAF_gas_happy.wav,happy,TESS
dataset/TESS/YAF_raid_fear.wav,fear,TESS
dataset/TESS/OAF_goal_angry.wav,angry,TESS
dataset/TESS/OAF_raise_angry.wav,angry,TESS
dataset/TESS/YAF_white_fear.wav,fear,TESS
dataset/TESS/OAF_choice_ps.wav,surprise,TESS
dataset/TESS/YAF_mob_neutral.wav,neutral,TESS
dataset/TESS/OAF_pass_sad.wav,sad,TESS
dataset/TESS/YAF_goal_ps.wav,surprise,TESS
dataset/TESS/YAF_shack_angry.wav,angry,TESS
dataset/TESS/YAF_shirt_happy.wav,happy,TESS
dataset/TESS/OAF_keg_sad.wav,sad,TESS
dataset/TESS/YAF_road_angry.wav,angry,TESS
dataset/TESS/YAF_wash_disgust.wav,disgust,TESS
dataset/TESS/OAF_page_angry.wav,angry,TESS
dataset/TESS/YAF_void_neutral.wav,neutral,TESS
dataset/TESS/OAF_bean_angry.wav,angry,TESS
dataset/TESS/YAF_keep_happy.wav,happy,TESS
dataset/TESS/YAF_half_happy.wav,happy,TESS
dataset/TESS/OAF_luck_disgust.wav,disgust,TESS
dataset/TESS/OAF_ring_sad.wav,sad,TESS
dataset/TESS/OAF_door_sad.wav,sad,TESS
dataset/TESS/YAF_seize_ps.wav,surprise,TESS
dataset/TESS/OAF_boat_fear.wav,fear,TESS
dataset/TESS/OAF_cool_ps.wav,surprise,TESS
dataset/TESS/YAF_join_ps.wav,surprise,TESS
dataset/TESS/OAF_doll_fear.wav,fear,TESS
dataset/TESS/YAF_chat_sad.wav,sad,TESS
dataset/TESS/YAF_thought_angry.wav,angry,TESS
dataset/TESS/OAF_wire_ps.wav,surprise,TESS
dataset/TESS/YAF_met_fear.wav,fear,TESS
dataset/TESS/YAF_soup_disgust.wav,disgust,TESS
dataset/TESS/OAF_pick_fear.wav,fear,TESS
dataset/TESS/OAF_witch_sad.wav,sad,TESS
dataset/TESS/OAF_get_sad.wav,sad,TESS
dataset/TESS/OAF_jail_fear.wav,fear,TESS
dataset/TESS/OAF_loaf_disgust.wav,disgust,TESS
dataset/TESS/YAF_bite_sad.wav,sad,TESS
dataset/TESS/YAF_fail_happy.wav,happy,TESS
dataset/TESS/OAF_cheek_happy.wav,happy,TESS
dataset/TESS/YAF_check_happy.wav,happy,TESS
dataset/TESS/OAF_mode_angry.wav,angry,TESS
dataset/TESS/OAF_bar_angry.wav,angry,TESS
dataset/TESS/YAF_sure_ps.wav,surprise,TESS
dataset/TESS/OAF_pike_sad.wav,sad,TESS
dataset/TESS/OAF_kite_sad.wav,sad,TESS
dataset/TESS/YAF_ring_fear.wav,fear,TESS
dataset/TESS/YAF_chain_happy.wav,happy,TESS
dataset/TESS/YAF_dip_fear.wav,fear,TESS
dataset/TESS/YAF_bath_angry.wav,angry,TESS
dataset/TESS/OAF_far_happy.wav,happy,TESS
dataset/TESS/OAF_gas_ps.wav,surprise,TESS
dataset/TESS/OAF_pool_happy.wav,happy,TESS
dataset/TESS/YAF_dodge_disgust.wav,disgust,TESS
dataset/TESS/YAF_peg_sad.wav,sad,TESS
dataset/TESS/OAF_wire_disgust.wav,disgust,TESS
dataset/TESS/YAF_home_neutral.wav,neutral,TESS
dataset/TESS/YAF_jug_neutral.wav,neutral,TESS
dataset/TESS/OAF_turn_sad.wav,sad,TESS
dataset/TESS/OAF_get_happy.wav,happy,TESS
dataset/TESS/YAF_thought_ps.wav,surprise,TESS
dataset/TESS/YAF_near_happy.wav,happy,TESS
dataset/TESS/YAF_date_ps.wav,surprise,TESS
dataset/TESS/OAF_perch_happy.wav,happy,TESS
dataset/TESS/OAF_said_happy.wav,happy,TESS
dataset/TESS/OAF_book_happy.wav,happy,TESS
dataset/TESS/OAF_boat_angry.wav,angry,TESS
dataset/TESS/YAF_nag_happy.wav,happy,TESS
dataset/TESS/OAF_gas_neutral.wav,neutral,TESS
dataset/TESS/YAF_nag_fear.wav,fear,TESS
dataset/TESS/YAF_met_disgust.wav,disgust,TESS
dataset/TESS/YAF_turn_happy.wav,happy,TESS
dataset/TESS/YAF_learn_disgust.wav,disgust,TESS
dataset/TESS/OAF_soap_angry.wav,angry,TESS
dataset/TESS/YAF_dab_neutral.wav,neutral,TESS
dataset/TESS/OAF_said_neutral.wav,neutral,TESS
dataset/TESS/YAF_page_sad.wav,sad,TESS
dataset/TESS/OAF_dime_sad.wav,sad,TESS
dataset/TESS/YAF_rose_angry.wav,angry,TESS
dataset/TESS/YAF_fat_angry.wav,angry,TESS
dataset/TESS/YAF_hash_angry.wav,angry,TESS
dataset/TESS/OAF_void_happy.wav,happy,TESS
dataset/TESS/YAF_when_angry.wav,angry,TESS
dataset/TESS/YAF_yes_fear.wav,fear,TESS
dataset/TESS/YAF_talk_ps.wav,surprise,TESS
dataset/TESS/YAF_yes_disgust.wav,disgust,TESS
dataset/TESS/OAF_thumb_happy.wav,happy,TESS
dataset/TESS/OAF_mood_happy.wav,happy,TESS
dataset/TESS/YAF_dab_angry.wav,angry,TESS
dataset/TESS/OAF_lore_angry.wav,angry,TESS
dataset/TESS/YAF_death_angry.wav,angry,TESS
dataset/TESS/OAF_wash_happy.wav,happy,TESS
dataset/TESS/OAF_keg_happy.wav,happy,TESS
dataset/TESS/YAF_lot_sad.wav,sad,TESS
dataset/TESS/YAF_sheep_fear.wav,fear,TESS
dataset/TESS/OAF_limb_happy.wav,happy,TESS
dataset/TESS/OAF_neat_neutral.wav,neutral,TESS
dataset/TESS/OAF_lid_angry.wav,angry,TESS
dataset/TESS/YAF_pearl_happy.wav,happy,TESS
dataset/TESS/OAF_should_ps.wav,surprise,TESS
dataset/TESS/OAF_red_angry.wav,angry,TESS
dataset/TESS/OAF_rose_neutral.wav,neutral,TESS
dataset/TESS/YAF_mop_happy.wav,happy,TESS
dataset/TESS/YAF_gaze_sad.wav,sad,TESS
dataset/TESS/YAF_knock_neutral.wav,neutral,TESS
dataset/TESS/OAF_learn_happy.wav,happy,TESS
dataset/TESS/YAF_room_disgust.wav,disgust,TESS
dataset/TESS/YAF_neat_sad.wav,sad,TESS
dataset/TESS/OAF_limb_disgust.wav,disgust,TESS
dataset/TESS/YAF_cab_sad.wav,sad,TESS
dataset/TESS/OAF_read_angry.wav,angry,TESS
dataset/TESS/YAF_whip_happy.wav,happy,TESS
dataset/TESS/YAF_ring_neutral.wav,neutral,TESS
dataset/TESS/YAF_tool_neutral.wav,neutral,TESS
dataset/TESS/YAF_king_sad.wav,sad,TESS
dataset/TESS/OAF_shawl_neutral.wav,neutral,TESS
dataset/TESS/YAF_merge_sad.wav,sad,TESS
dataset/TESS/YAF_dip_neutral.wav,neutral,TESS
dataset/TESS/OAF_wife_sad.wav,sad,TESS
dataset/TESS/OAF_wash_ps.wav,surprise,TESS
dataset/TESS/YAF_came_sad.wav,sad,TESS
dataset/TESS/YAF_walk_neutral.wav,neutral,TESS
dataset/TESS/OAF_get_ps.wav,surprise,TESS
dataset/TESS/YAF_mouse_happy.wav,happy,TESS
dataset/TESS/OAF_yearn_sad.wav,sad,TESS
dataset/TESS/YAF_hire_sad.wav,sad,TESS
dataset/TESS/YAF_puff_neutral.wav,neutral,TESS
dataset/TESS/YAF_talk_sad.wav,sad,TESS
dataset/TESS/YAF_white_angry.wav,angry,TESS
dataset/TESS/OAF_gaze_neutral.wav,neutral,TESS
dataset/TESS/YAF_lot_neutral.wav,neutral,TESS
dataset/TESS/OAF_rain_ps.wav,surprise,TESS
dataset/TESS/YAF_bean_sad.wav,sad,TESS
dataset/TESS/OAF_perch_ps.wav,surprise,TESS
dataset/TESS/YAF_whip_sad.wav,sad,TESS
dataset/TESS/YAF_tape_sad.wav,sad,TESS
dataset/TESS/YAF_which_ps.wav,surprise,TESS
dataset/TESS/OAF_half_ps.wav,surprise,TESS
dataset/TESS/OAF_death_sad.wav,sad,TESS
dataset/TESS/OAF_haze_angry.wav,angry,TESS
dataset/TESS/YAF_jar_angry.wav,angry,TESS
dataset/TESS/OAF_fit_happy.wav,happy,TESS
dataset/TESS/OAF_vine_sad.wav,sad,TESS
dataset/TESS/OAF_nag_disgust.wav,disgust,TESS
dataset/TESS/OAF_door_fear.wav,fear,TESS
dataset/TESS/OAF_judge_neutral.wav,neutral,TESS
dataset/TESS/YAF_which_fear.wav,fear,TESS
dataset/TESS/YAF_juice_sad.wav,sad,TESS
dataset/TESS/YAF_rat_fear.wav,fear,TESS
dataset/TESS/YAF_when_sad.wav,sad,TESS
dataset/TESS/YAF_match_fear.wav,fear,TESS
dataset/TESS/OAF_chain_neutral.wav,neutral,TESS
dataset/TESS/OAF_food_disgust.wav,disgust,TESS
dataset/TESS/OAF_chalk_happy.wav,happy,TESS
dataset/TESS/YAF_team_angry.wav,angry,TESS
dataset/TESS/YAF_burn_fear.wav,fear,TESS
dataset/TESS/OAF_sure_disgust.wav,disgust,TESS
dataset/TESS/YAF_love_angry.wav,angry,TESS
dataset/TESS/YAF_lid_fear.wav,fear,TESS
dataset/TESS/OAF_peg_angry.wav,angry,TESS
dataset/TESS/YAF_gaze_angry.wav,angry,TESS
dataset/TESS/YAF_kite_angry.wav,angry,TESS
dataset/TESS/YAF_pick_happy.wav,happy,TESS
dataset/TESS/YAF_late_sad.wav,sad,TESS
dataset/TESS/OAF_calm_happy.wav,happy,TESS
dataset/TESS/YAF_south_disgust.wav,disgust,TESS
dataset/TESS/YAF_numb_happy.wav,happy,TESS
dataset/TESS/YAF_deep_fear.wav,fear,TESS
dataset/TESS/OAF_search_disgust.wav,disgust,TESS
dataset/TESS/YAF_peg_neutral.wav,neutral,TESS
dataset/TESS/YAF_vine_disgust.wav,disgust,TESS
dataset/TESS/YAF_near_ps.wav,surprise,TESS
dataset/TESS/OAF_take_happy.wav,happy,TESS
dataset/TESS/YAF_seize_happy.wav,happy,TESS
dataset/TESS/YAF_jail_ps.wav,surprise,TESS
dataset/TESS/OAF_juice_ps.wav,surprise,TESS
dataset/TESS/OAF_book_disgust.wav,disgust,TESS
dataset/TESS/YAF_yearn_disgust.wav,disgust,TESS
dataset/TESS/OAF_hurl_ps.wav,surprise,TESS
dataset/TESS/OAF_tape_ps.wav,surprise,TESS
dataset/TESS/YAF_nag_ps.wav,surprise,TESS
dataset/TESS/OAF_sure_sad.wav,sad,TESS
dataset/TESS/OAF_limb_fear.wav,fear,TESS
dataset/TESS/OAF_reach_ps.wav,surprise,TESS
dataset/TESS/OAF_wash_sad.wav,sad,TESS
dataset/TESS/OAF_rot_happy.wav,happy,TESS
dataset/TESS/YAF_far_fear.wav,fear,TESS
dataset/TESS/YAF_king_disgust.wav,disgust,TESS
dataset/TESS/OAF_keen_disgust.wav,disgust,TESS
dataset/TESS/YAF_wheat_sad.wav,sad,TESS
dataset/TESS/OAF_hire_happy.wav,happy,TESS
dataset/TESS/YAF_gin_angry.wav,angry,TESS
dataset/TESS/YAF_gap_ps.wav,surprise,TESS
dataset/TESS/OAF_mode_sad.wav,sad,TESS
dataset/TESS/YAF_bite_disgust.wav,disgust,TESS
dataset/TESS/YAF_hall_angry.wav,angry,TESS
dataset/TESS/OAF_king_happy.wav,happy,TESS
dataset/TESS/OAF_tape_disgust.wav,disgust,TESS
dataset/TESS/YAF_week_ps.wav,surprise,TESS
dataset/TESS/YAF_wire_angry.wav,angry,TESS
dataset/TESS/YAF_seize_disgust.wav,disgust,TESS
dataset/TESS/OAF_bought_angry.wav,angry,TESS
dataset/TESS/OAF_team_disgust.wav,disgust,TESS
dataset/TESS/YAF_when_fear.wav,fear,TESS
dataset/TESS/YAF_room_sad.wav,sad,TESS
dataset/TESS/OAF_rough_disgust.wav,disgust,TESS
dataset/TESS/YAF_mob_sad.wav,sad,TESS
dataset/TESS/OAF_late_fear.wav,fear,TESS
dataset/TESS/YAF_mouse_ps.wav,surprise,TESS
dataset/TESS/YAF_merge_disgust.wav,disgust,TESS
dataset/TESS/OAF_size_sad.wav,sad,TESS
dataset/TESS/OAF_merge_fear.wav,fear,TESS
dataset/TESS/YAF_search_neutral.wav,neutral,TESS
dataset/TESS/OAF_youth_fear.wav,fear,TESS
dataset/TESS/OAF_wash_disgust.wav,disgust,TESS
dataset/TESS/OAF_void_neutral.wav,neutral,TESS
dataset/TESS/YAF_luck_disgust.wav,disgust,TESS
dataset/TESS/YAF_learn_ps.wav,surprise,TESS
dataset/TESS/YAF_limb_angry.wav,angry,TESS
dataset/TESS/YAF_mill_sad.wav,sad,TESS
dataset/TESS/YAF_turn_fear.wav,fear,TESS
dataset/TESS/OAF_shout_happy.wav,happy,TESS
dataset/TESS/OAF_beg_ps.wav,surprise,TESS
dataset/TESS/OAF_bean_ps.wav,surprise,TESS
dataset/TESS/YAF_wash_angry.wav,angry,TESS
dataset/TESS/OAF_lose_disgust.wav,disgust,TESS
dataset/TESS/YAF_far_disgust.wav,disgust,TESS
dataset/TESS/YAF_lore_happy.wav,happy,TESS
dataset/TESS/YAF_mood_angry.wav,angry,TESS
dataset/TESS/YAF_beg_fear.wav,fear,TESS
dataset/TESS/YAF_rough_ps.wav,surprise,TESS
dataset/TESS/YAF_tip_angry.wav,angry,TESS
dataset/TESS/OAF_base_sad.wav,sad,TESS
dataset/TESS/YAF_late_neutral.wav,neutral,TESS
dataset/TESS/YAF_young_sad.wav,sad,TESS
dataset/TESS/OAF_when_happy.wav,happy,TESS
dataset/TESS/YAF_void_angry.wav,angry,TESS
dataset/TESS/OAF_hash_happy.wav,happy,TESS
dataset/TESS/YAF_search_sad.wav,sad,TESS
dataset/TESS/OAF_rose_happy.wav,happy,TESS
dataset/TESS/OAF_said_ps.wav,surprise,TESS
dataset/TESS/OAF_wheat_happy.wav,happy,TESS
dataset/TESS/OAF_keg_fear.wav,fear,TESS
dataset/TESS/YAF_far_sad.wav,sad,TESS
dataset/TESS/YAF_neat_fear.wav,fear,TESS
dataset/TESS/OAF_search_ps.wav,surprise,TESS
dataset/TESS/OAF_tough_happy.wav,happy,TESS
dataset/TESS/YAF_shirt_disgust.wav,disgust,TESS
dataset/TESS/YAF_ditch_fear.wav,fear,TESS
dataset/TESS/YAF_soap_happy.wav,happy,TESS
dataset/TESS/OAF_turn_angry.wav,angry,TESS
dataset/TESS/YAF_mill_disgust.wav,disgust,TESS
dataset/TESS/YAF_boat_ps.wav,surprise,TESS
dataset/TESS/YAF_boat_happy.wav,happy,TESS
dataset/TESS/YAF_book_angry.wav,angry,TESS
dataset/TESS/YAF_fail_disgust.wav,disgust,TESS
dataset/TESS/OAF_thin_sad.wav,sad,TESS
dataset/TESS/OAF_cause_happy.wav,happy,TESS
dataset/TESS/YAF_pole_disgust.wav,disgust,TESS
dataset/TESS/YAF_said_angry.wav,angry,TESS
dataset/TESS/YAF_gin_disgust.wav,disgust,TESS
dataset/TESS/YAF_door_neutral.wav,neutral,TESS
dataset/TESS/OAF_moon_ps.wav,surprise,TESS
dataset/TESS/OAF_near_angry.wav,angry,TESS
dataset/TESS/OAF_dodge_sad.wav,sad,TESS
dataset/TESS/OAF_have_fear.wav,fear,TESS
dataset/TESS/OAF_dodge_happy.wav,happy,TESS
dataset/TESS/YAF_pool_angry.wav,angry,TESS
dataset/TESS/OAF_beg_happy.wav,happy,TESS
dataset/TESS/YAF_note_neutral.wav,neutral,TESS
dataset/TESS/OAF_bath_happy.wav,happy,TESS
dataset/TESS/OAF_shack_ps.wav,surprise,TESS
dataset/TESS/OAF_haze_neutral.wav,neutral,TESS
dataset/TESS/OAF_kick_sad.wav,sad,TESS
dataset/TESS/OAF_shall_angry.wav,angry,TESS
dataset/TESS/YAF_back_fear.wav,fear,TESS
dataset/TESS/OAF_came_fear.wav,fear,TESS
dataset/TESS/YAF_keg_ps.wav,surprise,TESS
dataset/TESS/YAF_mode_happy.wav,happy,TESS
dataset/TESS/OAF_dead_sad.wav,sad,TESS
dataset/TESS/YAF_mouse_disgust.wav,disgust,TESS
dataset/TESS/OAF_gun_disgust.wav,disgust,TESS
dataset/TESS/OAF_thought_fear.wav,fear,TESS
dataset/TESS/YAF_tell_ps.wav,surprise,TESS
dataset/TESS/OAF_kite_ps.wav,surprise,TESS
dataset/TESS/YAF_kill_ps.wav,surprise,TESS
dataset/TESS/OAF_mill_ps.wav,surprise,TESS
dataset/TESS/OAF_make_sad.wav,sad,TESS
dataset/TESS/OAF_juice_angry.wav,angry,TESS
dataset/TESS/OAF_fail_angry.wav,angry,TESS
dataset/TESS/OAF_lease_angry.wav,angry,TESS
dataset/TESS/YAF_keep_ps.wav,surprise,TESS
dataset/TESS/YAF_pearl_neutral.wav,neutral,TESS
dataset/TESS/OAF_half_sad.wav,sad,TESS
dataset/TESS/OAF_goose_ps.wav,surprise,TESS
dataset/TESS/YAF_young_angry.wav,angry,TESS
dataset/TESS/YAF_dog_angry.wav,angry,TESS
dataset/TESS/OAF_white_sad.wav,sad,TESS
dataset/TESS/OAF_gap_sad.wav,sad,TESS
dataset/TESS/OAF_wire_happy.wav,happy,TESS
dataset/TESS/OAF_chat_ps.wav,surprise,TESS
dataset/TESS/YAF_king_angry.wav,angry,TESS
dataset/TESS/OAF_hall_happy.wav,happy,TESS
dataset/TESS/OAF_sheep_neutral.wav,neutral,TESS
dataset/TESS/YAF_dime_disgust.wav,disgust,TESS
dataset/TESS/OAF_doll_disgust.wav,disgust,TESS
dataset/TESS/YAF_sour_sad.wav,sad,TESS
dataset/TESS/OAF_have_ps.wav,surprise,TESS
dataset/TESS/YAF_love_disgust.wav,disgust,TESS
dataset/TESS/YAF_hire_angry.wav,angry,TESS
dataset/TESS/YAF_live_fear.wav,fear,TESS
dataset/TESS/OAF_gaze_fear.wav,fear,TESS
dataset/TESS/YAF_bar_disgust.wav,disgust,TESS
dataset/TESS/OAF_bar_fear.wav,fear,TESS
dataset/TESS/OAF_judge_angry.wav,angry,TESS
dataset/TESS/YAF_void_ps.wav,surprise,TESS
dataset/TESS/YAF_home_sad.wav,sad,TESS
dataset/TESS/OAF_juice_disgust.wav,disgust,TESS
dataset/TESS/YAF_hole_sad.wav,sad,TESS
dataset/TESS/OAF_pass_neutral.wav,neutral,TESS
dataset/TESS/YAF_rot_disgust.wav,disgust,TESS
dataset/TESS/OAF_thumb_sad.wav,sad,TESS
dataset/TESS/YAF_take_angry.wav,angry,TESS
dataset/TESS/YAF_choice_happy.wav,happy,TESS
dataset/TESS/OAF_cause_fear.wav,fear,TESS
dataset/TESS/OAF_book_fear.wav,fear,TESS
dataset/TESS/YAF_bean_disgust.wav,disgust,TESS
dataset/TESS/OAF_numb_angry.wav,angry,TESS
dataset/TESS/YAF_third_fear.wav,fear,TESS
dataset/TESS/YAF_calm_angry.wav,angry,TESS
dataset/TESS/OAF_goose_angry.wav,angry,TESS
dataset/TESS/YAF_cheek_ps.wav,surprise,TESS
dataset/TESS/OAF_pick_angry.wav,angry,TESS
dataset/TESS/YAF_gap_fear.wav,fear,TESS
dataset/TESS/OAF_gaze_happy.wav,happy,TESS
dataset/TESS/OAF_kite_happy.wav,happy,TESS
dataset/TESS/YAF_ditch_neutral.wav,neutral,TESS
dataset/TESS/YAF_date_fear.wav,fear,TESS
dataset/TESS/YAF_fit_sad.wav,sad,TESS
dataset/TESS/OAF_love_happy.wav,happy,TESS
dataset/TESS/OAF_hate_sad.wav,sad,TESS
dataset/TESS/OAF_team_happy.wav,happy,TESS
dataset/TESS/OAF_join_disgust.wav,disgust,TESS
dataset/TESS/YAF_hurl_disgust.wav,disgust,TESS
dataset/TESS/OAF_fat_neutral.wav,neutral,TESS
dataset/TESS/OAF_fit_fear.wav,fear,TESS
dataset/TESS/YAF_gap_angry.wav,angry,TESS
dataset/TESS/OAF_fit_disgust.wav,disgust,TESS
dataset/TESS/YAF_youth_angry.wav,angry,TESS
dataset/TESS/OAF_live_ps.wav,surprise,TESS
dataset/TESS/YAF_haze_happy.wav,happy,TESS
dataset/TESS/OAF_match_sad.wav,sad,TESS
dataset/TESS/YAF_good_ps.wav,surprise,TESS
dataset/TESS/YAF_south_ps.wav,surprise,TESS
dataset/TESS/YAF_date_neutral.wav,neutral,TESS
dataset/TESS/OAF_ripe_neutral.wav,neutral,TESS
dataset/TESS/OAF_rot_sad.wav,sad,TESS
dataset/TESS/YAF_puff_sad.wav,sad,TESS
dataset/TESS/YAF_sub_disgust.wav,disgust,TESS
dataset/TESS/OAF_whip_ps.wav,surprise,TESS
dataset/TESS/YAF_wife_ps.wav,surprise,TESS
dataset/TESS/YAF_rough_happy.wav,happy,TESS
dataset/TESS/YAF_dog_disgust.wav,disgust,TESS
dataset/TESS/YAF_said_sad.wav,sad,TESS
dataset/TESS/OAF_met_ps.wav,surprise,TESS
dataset/TESS/YAF_rag_neutral.wav,neutral,TESS
dataset/TESS/OAF_note_sad.wav,sad,TESS
dataset/TESS/OAF_voice_neutral.wav,neutral,TESS
dataset/TESS/OAF_yearn_happy.wav,happy,TESS
dataset/TESS/YAF_laud_disgust.wav,disgust,TESS
dataset/TESS/YAF_raise_neutral.wav,neutral,TESS
dataset/TESS/OAF_lease_sad.wav,sad,TESS
dataset/TESS/YAF_shack_disgust.wav,disgust,TESS
dataset/TESS/OAF_rush_neutral.wav,neutral,TESS
dataset/TESS/YAF_name_sad.wav,sad,TESS
dataset/TESS/YAF_read_happy.wav,happy,TESS
dataset/TESS/OAF_whip_angry.wav,angry,TESS
dataset/TESS/YAF_mode_fear.wav,fear,TESS
dataset/TESS/YAF_which_happy.wav,happy,TESS
dataset/TESS/YAF_lot_happy.wav,happy,TESS
dataset/TESS/OAF_fall_disgust.wav,disgust,TESS
dataset/TESS/OAF_hit_ps.wav,surprise,TESS
dataset/TESS/OAF_wheat_fear.wav,fear,TESS
dataset/TESS/OAF_keg_disgust.wav,disgust,TESS
dataset/TESS/YAF_peg_happy.wav,happy,TESS
dataset/TESS/YAF_half_ps.wav,surprise,TESS
dataset/TESS/YAF_five_sad.wav,sad,TESS
dataset/TESS/YAF_hash_sad.wav,sad,TESS
dataset/TESS/OAF_keep_neutral.wav,neutral,TESS
dataset/TESS/YAF_have_angry.wav,angry,TESS
dataset/TESS/YAF_rain_ps.wav,surprise,TESS
dataset/TESS/OAF_kick_neutral.wav,neutral,TESS
dataset/TESS/OAF_live_disgust.wav,disgust,TESS
dataset/TESS/OAF_hall_fear.wav,fear,TESS
dataset/TESS/YAF_whip_neutral.wav,neutral,TESS
dataset/TESS/YAF_pad_disgust.wav,disgust,TESS
dataset/TESS/YAF_mouse_sad.wav,sad,TESS
dataset/TESS/OAF_ripe_fear.wav,fear,TESS
dataset/TESS/YAF_pick_neutral.wav,neutral,TESS
dataset/TESS/OAF_fall_angry.wav,angry,TESS
dataset/TESS/YAF_rot_angry.wav,angry,TESS
dataset/TESS/OAF_gin_happy.wav,happy,TESS
dataset/TESS/YAF_voice_neutral.wav,neutral,TESS
dataset/TESS/OAF_cab_sad.wav,sad,TESS
dataset/TESS/OAF_witch_happy.wav,happy,TESS
dataset/TESS/OAF_shack_disgust.wav,disgust,TESS
dataset/TESS/YAF_tape_angry.wav,angry,TESS
dataset/TESS/OAF_dead_fear.wav,fear,TESS
dataset/TESS/OAF_raise_neutral.wav,neutral,TESS
dataset/TESS/YAF_rain_disgust.wav,disgust,TESS
dataset/TESS/YAF_wash_ps.wav,surprise,TESS
dataset/TESS/OAF_hurl_sad.wav,sad,TESS
dataset/TESS/OAF_mess_angry.wav,angry,TESS
dataset/TESS/OAF_bite_angry.wav,angry,TESS
dataset/TESS/OAF_talk_angry.wav,angry,TESS
dataset/TESS/YAF_tell_disgust.wav,disgust,TESS
dataset/TESS/OAF_wag_neutral.wav,neutral,TESS
dataset/TESS/YAF_jar_neutral.wav,neutral,TESS
dataset/TESS/OAF_fail_fear.wav,fear,TESS
dataset/TESS/YAF_hash_fear.wav,fear,TESS
dataset/TESS/YAF_bath_fear.wav,fear,TESS
dataset/TESS/YAF_turn_disgust.wav,disgust,TESS
dataset/TESS/YAF_mood_fear.wav,fear,TESS
dataset/TESS/YAF_sheep_neutral.wav,neutral,TESS
dataset/TESS/YAF_tape_ps.wav,surprise,TESS
dataset/TESS/YAF_germ_sad.wav,sad,TESS
dataset/TESS/YAF_half_neutral.wav,neutral,TESS
dataset/TESS/OAF_week_ps.wav,surprise,TESS
dataset/TESS/YAF_make_angry.wav,angry,TESS
dataset/TESS/YAF_ripe_sad.wav,sad,TESS
dataset/TESS/OAF_pool_disgust.wav,disgust,TESS
dataset/TESS/YAF_check_sad.wav,sad,TESS
dataset/TESS/YAF_goal_sad.wav,sad,TESS
dataset/TESS/OAF_long_disgust.wav,disgust,TESS
dataset/TESS/YAF_raise_angry.wav,angry,TESS
dataset/TESS/OAF_dead_happy.wav,happy,TESS
dataset/TESS/YAF_juice_disgust.wav,disgust,TESS
dataset/TESS/OAF_mob_neutral.wav,neutral,TESS
